"codigopostalid","poblacionid","poblacion","provinciaid","provincia","ineid","lat","lon"
"41566","072","Pedrera","41","Sevilla","41072000000","-4.895506270","37.223350240"
"41567","039","Écija","41","Sevilla","41039000000","-5.075435980","37.540772470"
"41567","050","Herrera","41","Sevilla","41050000000","-4.847974840","37.366661810"
"41568","084","El Rubio","41","Sevilla","41084000000","-4.990161150","37.355631870"
"41569","061","Marinaleda","41","Sevilla","41061000000","-4.962690720","37.371159410"
"41570","014","Badolatosa","41","Sevilla","41014000000","-4.672359650","37.307898290"
"41580","026","Casariche","41","Sevilla","41026000000","-4.759175540","37.295401050"
"41590","082","La Roda de Andalucía","41","Sevilla","41082000000","-4.779727900","37.199405890"
"41599","014","Badolatosa","41","Sevilla","41014000000","-4.672359650","37.307898290"
"41599","082","La Roda de Andalucía","41","Sevilla","41082000000","-4.779727900","37.199405890"
"41600","011","Arahal","41","Sevilla","41011000000","-5.544762690","37.262654720"
"41610","071","Paradas","41","Sevilla","41071000000","-5.496187660","37.289894840"
"41620","060","Marchena","41","Sevilla","41060000000","-5.416412220","37.333662440"
"41630","052","Lantejuela","41","Sevilla","41052000000","-5.223611720","37.353475590"
"41640","068","Osuna","41","Sevilla","41068000000","-5.101206230","37.237571340"
"41650","090","El Saucejo","41","Sevilla","41090000000","-5.097447620","37.071070320"
"41657","037","Los Corrales","41","Sevilla","41037000000","-4.982731300","37.097242470"
"41658","062","Martín de la Jara","41","Sevilla","41062000000","-4.960821580","37.107151230"
"41659","090","El Saucejo","41","Sevilla","41090000000","-5.097447620","37.071070320"
"41660","100","Villanueva de San Juan","41","Sevilla","41100000000","-5.175654520","37.050374910"
"41661","008","Algámitas","41","Sevilla","41008000000","-5.150015900","37.014413560"
"41670","076","Pruna","41","Sevilla","41076000000","-5.221743860","36.972770380"
"41700","038","Dos Hermanas","41","Sevilla","41038000000","-5.913344070","37.288948620"
"41701","038","Dos Hermanas","41","Sevilla","41038000000","-5.913344070","37.288948620"
"41702","038","Dos Hermanas","41","Sevilla","41038000000","-5.913344070","37.288948620"
"41703","038","Dos Hermanas","41","Sevilla","41038000000","-5.913344070","37.288948620"
"41704","038","Dos Hermanas","41","Sevilla","41038000000","-5.913344070","37.288948620"
"41710","095","Utrera","41","Sevilla","41095000000","-5.780891980","37.179352220"
"41719","095","Utrera","41","Sevilla","41095000000","-5.780891980","37.179352220"
"41720","069","Los Palacios y Villafranca","41","Sevilla","41069000000","-5.927798300","37.157439490"
"41720","095","Utrera","41","Sevilla","41095000000","-5.780891980","37.179352220"
"41727","069","Los Palacios y Villafranca","41","Sevilla","41069000000","-5.927798300","37.157439490"
"41727","095","Utrera","41","Sevilla","41095000000","-5.780891980","37.179352220"
"41728","069","Los Palacios y Villafranca","41","Sevilla","41069000000","-5.927798300","37.157439490"
"41728","095","Utrera","41","Sevilla","41095000000","-5.780891980","37.179352220"
"41728","038","Dos Hermanas","41","Sevilla","41038000000","-5.913344070","37.288948620"
"41729","020","Las Cabezas de San Juan","41","Sevilla","41020000000","-5.940758720","36.980791120"
"41730","032","Cazalla de la Sierra","41","Sevilla","41032000000","-5.758740610","37.929269670"
"41730","020","Las Cabezas de San Juan","41","Sevilla","41020000000","-5.940758720","36.980791120"
"41740","053","Lebrija","41","Sevilla","41053000000","-6.080853560","36.919586560"
"41749","903","El Cuervo de Sevilla","41","Sevilla","41903000000","-6.039915110","36.851041850"
"41750","063","Los Molares","41","Sevilla","41063000000","-5.719620070","37.155587870"
"41760","036","El Coronil","41","Sevilla","41036000000","-5.634586880","37.081631520"
"41770","064","Montellano","41","Sevilla","41064000000","-5.570792480","36.995364890"
"41780","035","Coripe","41","Sevilla","41035000000","-5.440952310","36.970925840"
"41800","087","Sanlúcar la Mayor","41","Sevilla","41087000000","-6.201235120","37.384074440"
"41804","067","Olivares","41","Sevilla","41067000000","-6.156213730","37.418366500"
"41805","015","Benacazón","41","Sevilla","41015000000","-6.198031810","37.353055170"
"41806","094","Umbrete","41","Sevilla","41094000000","-6.157678220","37.369797710"
"41807","040","Espartinas","41","Sevilla","41040000000","-6.124886880","37.382628520"
"41808","098","Villanueva del Ariscal","41","Sevilla","41098000000","-6.141274250","37.395623200"
"41809","003","Albaida del Aljarafe","41","Sevilla","41003000000","-6.166480750","37.427110420"
"41810","030","Castilleja del Campo","41","Sevilla","41030000000","-6.334417300","37.385100330"
"41820","025","Carrión de los Céspedes","41","Sevilla","41025000000","-6.329684630","37.367953340"
"41830","051","Huévar del Aljarafe","41","Sevilla","41051000000","-6.276629070","37.357109330"
"41840","075","Pilas","41","Sevilla","41075000000","-6.302777340","37.301209430"
"41849","012","Aznalcázar","41","Sevilla","41012000000","-6.252361860","37.304734230"
"41850","097","Villamanrique de la Condesa","41","Sevilla","41097000000","-6.306511950","37.246191380"
"41860","045","Gerena","41","Sevilla","41045000000","-6.158289400","37.524607340"
"41870","013","Aznalcóllar","41","Sevilla","41013000000","-6.268696370","37.522818120"
"41880","083","El Ronquillo","41","Sevilla","41083000000","-6.178505960","37.725199200"
"41888","043","El Garrobo","41","Sevilla","41043000000","-6.173007380","37.625131810"
"41888","088","San Nicolás del Puerto","41","Sevilla","41088000000","-5.653522000","37.993656070"
"41889","031","El Castillo de las Guardas","41","Sevilla","41031000000","-6.313385110","37.691716620"
"41890","031","El Castillo de las Guardas","41","Sevilla","41031000000","-6.313385110","37.691716620"
"41897","057","El Madroño","41","Sevilla","41057000000","-6.512473140","37.645898000"
"41898","031","El Castillo de las Guardas","41","Sevilla","41031000000","-6.313385110","37.691716620"
"41898","057","El Madroño","41","Sevilla","41057000000","-6.512473140","37.645898000"
"41899","031","El Castillo de las Guardas","41","Sevilla","41031000000","-6.313385110","37.691716620"
"41900","021","Camas","41","Sevilla","41021000000","-6.034554350","37.401470920"
"41907","096","Valencina de la Concepción","41","Sevilla","41096000000","-6.076898960","37.415952330"
"41908","028","Castilleja de Guzmán","41","Sevilla","41028000000","-6.054842200","37.408601330"
"41909","085","Salteras","41","Sevilla","41085000000","-6.111668120","37.418664040"
"41910","021","Camas","41","Sevilla","41021000000","-6.034554350","37.401470920"
"41920","086","San Juan de Aznalfarache","41","Sevilla","41086000000","-6.027153610","37.365846690"
"41926","059","Mairena del Aljarafe","41","Sevilla","41059000000","-6.065297740","37.343318770"
"41927","059","Mairena del Aljarafe","41","Sevilla","41059000000","-6.065297740","37.343318770"
"41928","070","Palomares del Río","41","Sevilla","41070000000","-6.056814940","37.322707800"
"41929","059","Mairena del Aljarafe","41","Sevilla","41059000000","-6.065297740","37.343318770"
"41930","017","Bormujos","41","Sevilla","41017000000","-6.071060430","37.370115100"
"41940","093","Tomares","41","Sevilla","41093000000","-6.046978120","37.375030030"
"41950","029","Castilleja de la Cuesta","41","Sevilla","41029000000","-6.053081370","37.387544890"
"41960","047","Gines","41","Sevilla","41047000000","-6.077908090","37.387395780"
"41970","089","Santiponce","41","Sevilla","41089000000","-6.036279750","37.433023790"
"41980","007","La Algaba","41","Sevilla","41007000000","-6.013242020","37.461087150"
"41989","007","La Algaba","41","Sevilla","41007000000","-6.013242020","37.461087150"
"42001","173","Soria","42","Soria","42173000000","-2.466247980","41.763279120"
"42002","173","Soria","42","Soria","42173000000","-2.466247980","41.763279120"
"42003","173","Soria","42","Soria","42173000000","-2.466247980","41.763279120"
"42004","173","Soria","42","Soria","42173000000","-2.466247980","41.763279120"
"42005","173","Soria","42","Soria","42173000000","-2.466247980","41.763279120"
"42100","004","Ágreda","42","Soria","42004000000","-1.919656080","41.855169510"
"42107","004","Ágreda","42","Soria","42004000000","-1.919656080","41.855169510"
"42107","073","Cueva de Ágreda","42","Soria","42073000000","-1.889334480","41.763155240"
"42107","034","Beratón","42","Soria","42034000000","-1.811450530","41.717638590"
"42108","004","Ágreda","42","Soria","42004000000","-1.919656080","41.855169510"
"42108","075","Dévanos","42","Soria","42075000000","-1.946770740","41.904516830"
"42108","057","Castilruiz","42","Soria","42057000000","-2.059202200","41.877086550"
"42108","134","Ólvega","42","Soria","42134000000","-1.982665920","41.780457440"
"42109","217","Vozmediano","42","Soria","42217000000","-1.856272850","41.837776120"
"42110","134","Ólvega","42","Soria","42134000000","-1.982665920","41.780457440"
"42111","024","Arancón","42","Soria","42024000000","-2.280157820","41.799380370"
"42111","192","Valdegeña","42","Soria","42192000000","-2.175474890","41.817040970"
"42111","011","Aldealpozo","42","Soria","42011000000","-2.206627580","41.781557230"
"42112","176","Tajahuerce","42","Soria","42176000000","-2.150749070","41.741040440"
"42112","100","Hinojosa del Campo","42","Soria","42100000000","-2.101201950","41.738474520"
"42112","142","Pozalmuro","42","Soria","42142000000","-2.105486030","41.772887440"
"42112","208","Villar del Campo","42","Soria","42208000000","-2.149485710","41.787515870"
"42112","139","Pinilla del Campo","42","Soria","42139000000","-2.082225320","41.717401210"
"42113","093","Fuentestrún","42","Soria","42093000000","-2.081702000","41.874566800"
"42113","188","Trévago","42","Soria","42188000000","-2.102305440","41.873964290"
"42113","057","Castilruiz","42","Soria","42057000000","-2.059202200","41.877086550"
"42113","193","Valdelagua del Cerro","42","Soria","42193000000","-2.115362220","41.888386440"
"42113","110","Matalebreras","42","Soria","42110000000","-2.046727050","41.842370650"
"42114","163","San Felices","42","Soria","42163000000","-2.026953400","41.937342350"
"42114","062","Cigudosa","42","Soria","42062000000","-2.055893200","41.936422340"
"42114","196","Valdeprado","42","Soria","42196000000","-2.108558790","41.938104720"
"42120","096","Gómara","42","Soria","42096000000","-2.224963870","41.623744050"
"42124","088","Fuentelmonge","42","Soria","42088000000","-2.188182450","41.421608860"
"42124","132","Noviercas","42","Soria","42132000000","-2.036936340","41.712040530"
"42124","050","Cañamaque","42","Soria","42050000000","-2.238907860","41.444312560"
"42124","184","Torlengua","42","Soria","42184000000","-2.163851190","41.455365560"
"42125","076","Deza","42","Soria","42076000000","-2.022114200","41.463389830"
"42126","063","Cihuela","42","Soria","42063000000","-1.998879470","41.406064800"
"42126","076","Deza","42","Soria","42076000000","-2.022114200","41.463389830"
"42126","021","Almazul","42","Soria","42021000000","-2.146225740","41.573925470"
"42127","096","Gómara","42","Soria","42096000000","-2.224963870","41.623744050"
"42127","121","Montenegro de Cameros","42","Soria","42121000000","-2.753835480","42.089736290"
"42127","021","Almazul","42","Soria","42021000000","-2.146225740","41.573925470"
"42127","171","Serón de Nágima","42","Soria","42171000000","-2.201280320","41.496192120"
"42128","037","Bliecos","42","Soria","42037000000","-2.271580440","41.528401260"
"42128","183","Tejado","42","Soria","42183000000","-2.266791490","41.588332220"
"42129","213","Villaseca de Arciel","42","Soria","42213000000","-2.161347450","41.624242870"
"42129","041","Buberos","42","Soria","42041000000","-2.194170270","41.646140000"
"42129","016","Aliud","42","Soria","42016000000","-2.252388380","41.654288930"
"42129","096","Gómara","42","Soria","42096000000","-2.224963870","41.623744050"
"42130","022","Almenar de Soria","42","Soria","42022000000","-2.200036720","41.682479590"
"42131","022","Almenar de Soria","42","Soria","42022000000","-2.200036720","41.682479590"
"42132","132","Noviercas","42","Soria","42132000000","-2.036936340","41.712040530"
"42133","006","Alconaba","42","Soria","42006000000","-2.385694040","41.724145970"
"42134","049","Candilichera","42","Soria","42049000000","-2.299948180","41.704082740"
"42134","154","Renieblas","42","Soria","42154000000","-2.374987070","41.821426600"
"42135","009","Aldealafuente","42","Soria","42009000000","-2.325380480","41.671908590"
"42135","044","Cabrejas del Campo","42","Soria","42044000000","-2.269696960","41.681700860"
"42136","140","Portillo de Soria","42","Soria","42140000000","-2.119072330","41.635428520"
"42136","187","Torrubia de Soria","42","Soria","42187000000","-2.090282740","41.630205190"
"42137","148","Quiñonería","42","Soria","42148000000","-2.037680740","41.568510080"
"42137","156","Reznos","42","Soria","42156000000","-2.028236700","41.591227760"
"42137","051","Carabantes","42","Soria","42051000000","-1.998024730","41.552507660"
"42138","022","Almenar de Soria","42","Soria","42022000000","-2.200036720","41.682479590"
"42138","064","Ciria","42","Soria","42064000000","-1.965547560","41.618989860"
"42138","039","Borobia","42","Soria","42039000000","-1.896614940","41.665356260"
"42140","164","San Leonardo de Yagüe","42","Soria","42164000000","-3.066741510","41.829305280"
"42141","168","Santa María de las Hoyas","42","Soria","42168000000","-3.144147900","41.770074610"
"42141","080","Espeja de San Marcelino","42","Soria","42080000000","-3.220910350","41.802153390"
"42142","081","Espejón","42","Soria","42081000000","-3.259148930","41.830905490"
"42142","080","Espeja de San Marcelino","42","Soria","42080000000","-3.220910350","41.802153390"
"42143","127","Nafría de Ucero","42","Soria","42127000000","-3.094882360","41.721902190"
"42143","085","Fuentearmegil","42","Soria","42085000000","-3.182361490","41.715031790"
"42144","055","Casarejos","42","Soria","42055000000","-3.032044250","41.797714720"
"42144","190","Vadillo","42","Soria","42190000000","-3.008572770","41.791864580"
"42144","098","Herrera de Soria","42","Soria","42098000000","-3.012165780","41.763005430"
"42145","061","Cidones","42","Soria","42061000000","-2.640336780","41.814999990"
"42146","045","Cabrejas del Pinar","42","Soria","42045000000","-2.850710240","41.794732740"
"42146","001","Abejar","42","Soria","42001000000","-2.782914270","41.807927900"
